"Page","Impressions","Clicks","CTR","Avg. Position"
"https://registreduquebec.com/services-professionnels/montreal/commission-des-services-electriques-de-montreal","2","0","0%","7"
"https://registreduquebec.com/entreprise/syndicat-des-coproprietaires-du-lot-1032","2","3","150%","2"
"https://registreduquebec.com/entreprise/sainte-julie/peinture-rive-sud-2","2","0","0%","9"
"https://registreduquebec.com/en/business/king-street-west-1-first-canadian-place/chainalysis-canada-inc-2","2","0","0%","6"
"https://registreduquebec.com/construction-et-renovation/saint-jerome/les-dynamitages-de-lafontaine-inc","2","0","0%","5.5"
"https://registreduquebec.com/arts-medias-et-divertissement/riviere-du-loup/ensemble-vocal-rythmick-1142181479","2","0","0%","4"
"https://registreduquebec.com/entreprise/dre-isabelle-paul-inc","2","0","0%","2.5"
"https://registreduquebec.com/entreprise/erabliere-la-coulee-doree-inc-1145851391","2","1","50%","6.5"
"https://registreduquebec.com/entreprise/terrebonne/developpement-trudel-inc","2","2","100%","2"
"https://registreduquebec.com/technologie/kamouraska/ferme-drahoka-inc-2","2","0","0%","7.5"
"https://registreduquebec.com/construction-et-renovation/montreal/beauchamp-babin-plomberie-chauffage","2","0","0%","4.5"
"https://registreduquebec.com/en/business/drummondville/les-entretiens-egf-4","2","0","0%","2"
"https://registreduquebec.com/en/business/montreal/mbi-commandite-revenu-de-capital-prive-inc","2","0","0%","3"
"https://registreduquebec.com/en/technology/jonquiere/cordaltec-inc-1170669940","2","0","0%","4.5"
"https://registreduquebec.com/organismes-publics-et-communautaires/laval/assemblee-evangelique-de-laval","2","0","0%","4"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/gestion-m-verschelden-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/syndicat-des-coproprietaires-du-564-et-568-bouleva","1","0","0%","8"
"https://registreduquebec.com/entreprise/alizay-transport-inc","1","0","0%","8"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/procov-inc","1","0","0%","5"
"https://registreduquebec.com/finance-assurance-et-juridique/mirabel/gestion-michel-touchette-inc","1","0","0%","7"
"https://registreduquebec.com/technologie/longueuil/syndicat-de-la-copropriete-le-mistral-v-6-431-568","1","0","0%","6"
"https://registreduquebec.com/entreprise/saint-benoit-labre/les-ateliers-flph","1","0","0%","9"
"https://registreduquebec.com/entreprise/montreal/industries-lunaire-inc-4","1","0","0%","8"
"https://registreduquebec.com/entreprise/lcc-avocat-inc-1178283967-3","1","0","0%","5"
"https://registreduquebec.com/vente-equipement-de-boulangerie/longueuil/routhier-equipement-de-boulangerie-2","1","2","200%","1"
"https://registreduquebec.com/technologie/montreal/mini-entrepots-la-capitale","1","0","0%","8"
"https://registreduquebec.com/agriculture-et-environnement/ange-gardien/ferme-desnoyers-et-freres-inc-2","1","4","400%","3"
"https://registreduquebec.com/en/immobilier/st-adelphe/gestion-destegon-inc","1","0","0%","8"
"https://registreduquebec.com/en/business/montreal/joie-sante-inc","1","0","0%","5"
"https://registreduquebec.com/en/business/montreal/j-p-international-import-export","1","0","0%","7"
"https://registreduquebec.com/entreprise/saint-constant/eximbec-canada-inc","1","0","0%","7"
"https://registreduquebec.com/technologie/quebec/dre-laurence-lemieux-inc-2","1","0","0%","4"
"https://registreduquebec.com/en/professional-services/saint-jerome/jiiq-2025","1","0","0%","5"
"https://registreduquebec.com/automobile-et-transport/mirabel/g2l-autos","1","1","100%","3"
"https://registreduquebec.com/entreprise/jtekt-bearings-canada-inc-2","1","0","0%","10"
"https://registreduquebec.com/entreprise/brossard/multi-projets-cb","1","0","0%","8"
"https://registreduquebec.com/education-et-formation/quebec/les-logiciels-de-simulation-involute-inc","1","0","0%","5"
"https://registreduquebec.com/restauration-et-alimentation/montreal/steak-frites-3","1","0","0%","2"
"https://registreduquebec.com/en/business/dorval/airspa-inc","1","0","0%","6"
"https://registreduquebec.com/en/business/sherbrooke/lami-daniel-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/saint-janvier-de-joly/gestion-chayer-inc-4","1","0","0%","5"
"https://registreduquebec.com/commerce-de-detail/laval/vesta-plus-inc-2","1","0","0%","8"
"https://registreduquebec.com/services-professionnels/bromont/patrimoine-gestiona-inc","1","0","0%","3"
"https://registreduquebec.com/entreprise/sainte-brigitte-de-laval/services-conseils-gesteval-inc-2","1","0","0%","9"
"https://registreduquebec.com/organismes-publics-et-communautaires/gatineau/accompagnement-des-femmes-immigrantes-de-loutaouai","1","0","0%","8"
"https://registreduquebec.com/en/entreprise/quebec/yallo-taxi-3","1","0","0%","7"
"https://registreduquebec.com/automobile-et-transport/rosemere/les-entreprises-jean-debkoski-inc","1","0","0%","24"
"https://registreduquebec.com/en/technology/drummondville/affichage-solutions","1","0","0%","4"
"https://registreduquebec.com/services-professionnels/brownsburg-chatham/gestion-familiale-massie-inc","1","1","100%","1"
"https://registreduquebec.com/entreprise/montreal/calcul-integral-cpa-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/brossard/copropriete-9825-boulevard-leduc-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/saint-apollinaire/automatech-robotik-inc-2","1","0","0%","6"
"https://registreduquebec.com/technologie/saint-hyacinthe/servicom-distribution-inc-2","1","0","0%","4"
"https://registreduquebec.com/en/technology/drummondville/transport-lamontagne-inc","1","2","200%","8"
"https://registreduquebec.com/services-professionnels/quebec/mita-gestion-immobiliere-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/boucherville/dock-619","1","0","0%","8"
"https://registreduquebec.com/entreprise/gestion-daniel-fugere-inc","1","1","100%","3"
"https://registreduquebec.com/entreprise/bronzage-club-paradise","1","0","0%","8"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/i-charney-design-inc","1","0","0%","9"
"https://registreduquebec.com/en/business/terrebonne/dmv-climatisation-2","1","1","100%","3"
"https://registreduquebec.com/construction-et-renovation/saint-rosaire/les-constructions-re-anne-2010-inc","1","0","0%","6"
"https://registreduquebec.com/service-d-aides-aux-personnes-ayant-des-limitations-pour-l-acces-a-l-emploi/sept-iles/semo-cote-nord","1","0","0%","5"
"https://registreduquebec.com/entreprise/ouquoi","1","0","0%","7"
"https://registreduquebec.com/entreprise/coteau-du-lac/faucher-coulombe-arpenteurs-geometres-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/montreal/association-des-jeunes-professionnels-asiatiques-d-2","1","0","0%","10"
"https://registreduquebec.com/entreprise/vercheres/ferme-maginhard-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/anjou/institut-diro-inc","1","2","200%","7"
"https://registreduquebec.com/commerce-de-detail/deleage/pro-pneu","1","0","0%","21"
"https://registreduquebec.com/education-et-formation/terrebonne/les-entreprises-roger-raymond-inc","1","1","100%","4"
"https://registreduquebec.com/en/finance-insurance-and-legal/quebec/intria-items-inc","1","0","0%","15"
"https://registreduquebec.com/services-professionnels/ile-bizard/ad4game","1","0","0%","10"
"https://registreduquebec.com/entreprise/riviere-du-loup/poitras-meubles-design-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/montreal/les-maisons-korvell-inc","1","0","0%","6"
"https://registreduquebec.com/commerce-de-detail/laval/secutel-inc","1","1","100%","5"
"https://registreduquebec.com/services-professionnels/gatineau/la-mie-chez-vous","1","0","0%","4"
"https://registreduquebec.com/immobilier/laval/immobilier-loga-inc","1","2","200%","2"
"https://registreduquebec.com/en/professional-services/sherbrooke/diex-recherche-trois-rivieres-4","1","0","0%","6"
"https://registreduquebec.com/entreprise/montreal/impression-commerciale-adpunch-2","1","1","100%","2"
"https://registreduquebec.com/finance-assurance-et-juridique/saint-jean-de-l-ile-d-orleans/gestion-blouin-et-girard-inc-2","1","0","0%","2"
"https://registreduquebec.com/technologie/calgary-ab/groupe-nes-global-2","1","0","0%","6"
"https://registreduquebec.com/en/technology/blainville/investissements-fanie-archambault-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/candiac/diversey-canada-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/association-des-pompiers-et-pompieres-de-gatineau","1","3","300%","3"
"https://registreduquebec.com/entreprise/sainte-marthe-sur-le-lac/consultation-labara-inc","1","0","0%","7"
"https://registreduquebec.com/organismes-publics-et-communautaires/sainte-claire/communaute-fabrique-ou-paroisse-de-notre-dame-auxi","1","1","100%","4"
"https://registreduquebec.com/education-et-formation/chicoutimi/cooperative-dhabitation-la-loge-da-cote","1","2","200%","2"
"https://registreduquebec.com/en/consultant-en-distribution-internationale/montreal/solutions-de-distribution-europeenne-inc-2","1","0","0%","9"
"https://registreduquebec.com/entreprise/beloeil/gestion-renovation-jsf","1","0","0%","6"
"https://registreduquebec.com/entreprise/montreal/clinique-de-psychologie-tanit-inc-2","1","0","0%","3"
"https://registreduquebec.com/services-professionnels/laval/absolu-agence-de-placement-3","1","0","0%","6"
"https://registreduquebec.com/entreprise/montreal/formule-polytechnique-montreal-2","1","0","0%","8"
"https://registreduquebec.com/en/business/laval/ds3d-inc","1","1","100%","4"
"https://registreduquebec.com/entreprise/quebec/mcn-soins-inc","1","0","0%","9"
"https://registreduquebec.com/automobile-et-transport/mirabel/rejean-labelle-fils","1","0","0%","7"
"https://registreduquebec.com/en/business/montreal/muse-canada-inc","1","0","0%","6"
"https://registreduquebec.com/education-et-formation/quebec/pragma-solutions-cnd-2","1","1","100%","8"
"https://registreduquebec.com/entreprise/saint-hyacinthe/elise-sauve-courtier-immobilier-inc-3","1","0","0%","10"
"https://registreduquebec.com/services-professionnels/montreal/apexe-quebec-3","1","0","0%","10"
"https://registreduquebec.com/centre-d-escalade-interieur/montreal/centre-descalade-bloc-shop-inc","1","0","0%","5"
"https://registreduquebec.com/en/restaurants/laval/gestion-barovera-inc","1","0","0%","8"
"https://registreduquebec.com/industrie-fabrication-et-logistique/louiseville/les-aliments-serval-canada-ltee-2","1","0","0%","5"
"https://registreduquebec.com/entreprise/brossard/vitre-iq-tech-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/saint-augustin-de-desmaures/looma-immobilier","1","1","100%","2"
"https://registreduquebec.com/finance-assurance-et-juridique/mirabel/sylvain-henault-cpa-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/val-des-monts/toiture-mathieu-mongeon-3","1","0","0%","15"
"https://registreduquebec.com/en/education-and-training/sherbrooke/association-bcs","1","0","0%","3"
"https://registreduquebec.com/entreprise/montreal/white-rabbit-resto-bar-de-quartier","1","0","0%","3"
"https://registreduquebec.com/entreprise/chambly/obia-international-inc-2","1","1","100%","1"
"https://registreduquebec.com/entreprise/laval/ayman-hijazi-inc","1","0","0%","6"
"https://registreduquebec.com/industrie-fabrication-et-logistique/drummondville/canimex-inc-3","1","0","0%","5"
"https://registreduquebec.com/commerce-de-detail/levis/les-entreprises-mg-tread-canada-inc","1","0","0%","10"
"https://registreduquebec.com/finance-assurance-et-juridique/vercheres/serigraphie-rejean","1","0","0%","4"
"https://registreduquebec.com/en/cafe/montreal/le-cafe-bloom-inc","1","0","0%","2"
"https://registreduquebec.com/construction-et-renovation/montreal/cww-rehabilitation-2","1","0","0%","3"
"https://registreduquebec.com/entreprise/levis/elutech-inc","1","1","100%","31"
"https://registreduquebec.com/services-professionnels/chateauguay/club-cycliste-velo-select","1","0","0%","4"
"https://registreduquebec.com/services-professionnels/normandin/rudy-prevost-evaluateur-agree-inc","1","1","100%","3"
"https://registreduquebec.com/restauration/montreal/restaurant-casimero","1","0","0%","10"
"https://registreduquebec.com/distribution-de-produits-alimentaires/mascouche/dmb-distribution-alimentaire-3","1","0","0%","7"
"https://registreduquebec.com/education-et-formation/2-5-1-atago-minato-ku-tokyo/fednav-asia-ltd","1","0","0%","9"
"https://registreduquebec.com/en/technology/montreal/velosync-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/toronto-ontario/medison-pharma-canada-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/montreal/onla-ca-inc","1","1","100%","3"
"https://registreduquebec.com/entreprise/montreal/grillades-torino-chateauguay","1","1","100%","2"
"https://registreduquebec.com/industrie-fabrication-et-logistique/laval/les-charcuteries-artisanales-papille","1","1","100%","5"
"https://registreduquebec.com/en/retail/saint-charles-borromee/poissonnerie-larrivage-inc","1","1","100%","2"
"https://registreduquebec.com/en/business/laval/les-importations-piu-che-dolci","1","0","0%","5"
"https://registreduquebec.com/en/business/saguenay/decor-mme-roy","1","0","0%","1"
"https://registreduquebec.com/industrie-fabrication-et-logistique/mont-royal/marindustriel-enr","1","0","0%","4"
"https://registreduquebec.com/maison-et-services-domestiques/mont-laurier/cordonnerie-robitaille-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/groupe-dg","1","0","0%","7"
"https://registreduquebec.com/entreprise/maelya-international-inc-1179167664-1","1","0","0%","7"
"https://registreduquebec.com/en/business/montreal/solutions-swaven-inc","1","0","0%","7"
"https://registreduquebec.com/en/business/sherbrooke/toiture-gevain-inc","1","0","0%","1"
"https://registreduquebec.com/en/business/montreal/daniel-soucy-inc","1","0","0%","2"
"https://registreduquebec.com/entreprise/quebec/construction-cs","1","0","0%","10"
"https://registreduquebec.com/entreprise/laval/transport-rd3-inc","1","0","0%","2"
"https://registreduquebec.com/technologie/montreal/lave-auto-117","1","0","0%","7"
"https://registreduquebec.com/sante-et-bien-etre/gatineau/dr-ron-starra-medecin-inc","1","1","100%","10"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/opco-inc","1","0","0%","7"
"https://registreduquebec.com/industrie-fabrication-et-logistique/saint-eustache/groupe-aesp-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/saint-benoit-labre/nous-technologies-inc-3","1","0","0%","4"
"https://registreduquebec.com/finance-assurance-et-juridique/laval/aurora","1","0","0%","6"
"https://registreduquebec.com/entreprise/les-equipements-creampal-inc","1","0","0%","5"
"https://registreduquebec.com/technologie/quebec/groupe-mosai","1","0","0%","9"
"https://registreduquebec.com/construction-et-renovation/lac-brome/quincaillerie-decorative-hardware-knowlton-enr","1","1","100%","4"
"https://registreduquebec.com/entreprise/salon-de-toilletage-milles-et-une-tonte","1","1","100%","3"
"https://registreduquebec.com/sante-et-bien-etre/saguenay/dr-pierre-michaud-inc-2","1","1","100%","1"
"https://registreduquebec.com/services-professionnels/rosemere/turcot-olivier-rosemere-inc","1","0","0%","4"
"https://registreduquebec.com/en/business/montreal/aliments-tala-inc","1","0","0%","9"
"https://registreduquebec.com/sports-et-loisirs/laval/eco-nature-2","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/levis/myco-inspection","1","1","100%","13"
"https://registreduquebec.com/entreprise/syndicat-des-coproprietaires-du-693-695-697-germai-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/laval/placements-daniel-rousseau-inc","1","1","100%","1"
"https://registreduquebec.com/entreprise/quebec/vo2-construction-inc","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/chateauguay/cg-lavage-haute-pression-2","1","1","100%","1"
"https://registreduquebec.com/entreprise/montreal/talents123-centre-educatif-inc","1","0","0%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/le-cercle-des-presidents-du-quebec-3","1","1","100%","6"
"https://registreduquebec.com/entreprise/montreal/gamma-actuaires-conseils-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/saint-eustache/la-maison-lavande-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/latinquebec","1","0","0%","6"
"https://registreduquebec.com/entreprise/montreal/vetements-fardous-inc","1","0","0%","7"
"https://registreduquebec.com/organismes-publics-et-communautaires/saint-augustin-de-desmaures/le-cercle-de-fermieres-saint-augustin-de-desmaures","1","1","100%","3"
"https://registreduquebec.com/entreprise/agrolait-inc","1","0","0%","10"
"https://registreduquebec.com/representant-de-manufacture/pointe-claire/sts-solutions-technique-et-services-sts-solutions-and-technical-services-2264117476-4","1","1","100%","30"
"https://registreduquebec.com/technologie-et-informatique/sainte-julie/interconnexion-gilbert-cliche-igc-2","1","1","100%","3"
"https://registreduquebec.com/entreprise/montreal/le-magasin-general-dhochlag-3","1","0","0%","5"
"https://registreduquebec.com/entreprise/le-club-de-petanque-de-louiseville","1","2","200%","6"
"https://registreduquebec.com/entreprise/saint-gabriel-de-valcartier/les-gouttieres-ld-inc","1","0","0%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/rawdon/club-fadoq-de-rawdon-2","1","1","100%","4"
"https://registreduquebec.com/technologie-et-informatique/stoneham/les-productions-marc-durand-inc-3","1","0","0%","12"
"https://registreduquebec.com/entreprise/repentigny/ebenisterie-franc-bois-2016-inc-2","1","0","0%","3"
"https://registreduquebec.com/entreprise/mississauga-on/nmtc-partners-inc","1","1","100%","8"
"https://registreduquebec.com/entreprise/rosemere/armoires-neo-inc","1","0","0%","6"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/cdp-groupe-infrastructures-inc","1","0","0%","5"
"https://registreduquebec.com/entreprise/marietta-bibiane-santos-conseil-inc-2","1","1","100%","7"
"https://registreduquebec.com/entreprise/montreal/itaca-direct-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/daulat-raheem-khan-md-inc","1","1","100%","6"
"https://registreduquebec.com/soins-a-domicile/montreal/salon-de-coiffure-versus-2007-2","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/laval/teodor-catana-inc-2","1","0","0%","9"
"https://registreduquebec.com/services-professionnels/montreal/bossnic-eclairage-canada-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/montreal/technologies-davincys-inc","1","0","0%","10"
"https://registreduquebec.com/entreprise/corporation-acm-norca","1","0","0%","10"
"https://registreduquebec.com/entreprise/entreprise-ecolodude-3","1","0","0%","9"
"https://registreduquebec.com/entreprise/saint-basile-le-grand/developpement-mecanique-caoutchouc-polymorphe-1142130948","1","0","0%","6"
"https://registreduquebec.com/entreprise/gestion-groupe-nomade-inc-2","1","0","0%","7"
"https://registreduquebec.com/restauration/montreal/dinette-bardez-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/montreal/les-editions-plume-de-pluie","1","0","0%","6"
"https://registreduquebec.com/finance-assurance-et-juridique/sainte-julienne/guylaine-pelletier-inc-2","1","0","0%","7"
"https://registreduquebec.com/commerce-de-detail/thetford-mines/le-centre-de-laspirateur-de-thetford-mines","1","3","300%","5"
"https://registreduquebec.com/technologie/toronto-ontario/northpoint-investment-partners-limited","1","0","0%","9"
"https://registreduquebec.com/en/business/sainte-julienne/place-ricard","1","0","0%","7"
"https://registreduquebec.com/entreprise/amos/lynkz-instruments-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/quebec/gestion-raymonde-pouliot-inc-2","1","0","0%","48"
"https://registreduquebec.com/entreprise/wilmington-de/agence-de-voyage-loyalty","1","1","100%","4"
"https://registreduquebec.com/entreprise/artefact-association-etudiante-des-2e-et-3e-cycles-1171469670","1","1","100%","3"
"https://registreduquebec.com/education-et-formation/quebec/centre-educatif-crocus-inc","1","0","0%","6"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/crystal-nord-2","1","0","0%","2"
"https://registreduquebec.com/en/business/thetford-mines/gestion-stephane-thivierge-inc","1","1","100%","1"
"https://registreduquebec.com/en/professional-services/montreal/emc","1","0","0%","5"
"https://registreduquebec.com/maison-et-services-domestiques/les-cedres/travaux-solutions-champagne","1","1","100%","1"
"https://registreduquebec.com/sante-et-bien-etre/toronto-on/alo-yoga-canada-inc","1","1","100%","7"
"https://registreduquebec.com/en/finance-assurance-et-juridique/gatineau/groupe-katasa-inc-3","1","0","0%","4"
"https://registreduquebec.com/en/business/gatineau/jn-qualite-soin-inc","1","0","0%","3"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/studio-lezard-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/gestion-espace-generation-inc","1","0","0%","4"
"https://registreduquebec.com/entreprise/indigo-bay-textile","1","0","0%","9"
"https://registreduquebec.com/commerce-de-detail/montreal/midbec-ltee-1143074194-4","1","0","0%","9"
"https://registreduquebec.com/finance-assurance-et-juridique/quebec/steve-gaudy-investissements-inc-1163434872","1","2","200%","3"
"https://registreduquebec.com/en/finance-assurance-et-juridique/montreal/banque-ubs-canada-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/laval/fondation-daraji","1","0","0%","4"
"https://registreduquebec.com/finance-assurance-et-juridique/laval/syndicat-des-coproprietaires-square-jean-beraud-ph-3","1","2","200%","9"
"https://registreduquebec.com/organismes-publics-et-communautaires/longueuil/kekpart-2","1","0","0%","4"
"https://registreduquebec.com/services-professionnels/montreal/gestion-michelle-chicoine-inc","1","0","0%","10"
"https://registreduquebec.com/entreprise/salaberry-de-valleyfield/groupe-oval-inc","1","0","0%","3"
"https://registreduquebec.com/organismes-publics-et-communautaires/val-des-sources/carrefour-jeunesse-emploi-du-comte-de-richmond-4","1","1","100%","54"
"https://registreduquebec.com/education-et-formation/montreal/immeubles-gino-matteo","1","0","0%","8"
"https://registreduquebec.com/en/business/pincourt/maintenance-cjo-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/exportation-maplebec","1","0","0%","4"
"https://registreduquebec.com/entreprise/les-studios-de-productions-bbc-clifton-canada","1","0","0%","8"
"https://registreduquebec.com/technologie/palmarolle/la-ferme-lemieux-corbeil","1","2","200%","6"
"https://registreduquebec.com/finance-assurance-et-juridique/quebec/gestion-beaudoin-dore-inc-1166466509","1","0","0%","9"
"https://registreduquebec.com/entreprise/montreal/cafe-ona-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/nicolet/les-delices-du-centre-ville-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/saint-nazaire/les-consultants-d-lemieux-2","1","0","0%","9"
"https://registreduquebec.com/massage-therapeutique-massotherapie-therapie-des-tissus-profonds-tuina-reflexologie-plantaire/montreal/ming-zhou-3","1","1","100%","2"
"https://registreduquebec.com/entreprise/lavaltrie/production-lareault-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/longueuil/gestion-delmec-inc-1173733859","1","0","0%","5"
"https://registreduquebec.com/industrie-fabrication-et-logistique/saint-pie/mlt-international-inc-1142864579-1","1","1","100%","8"
"https://registreduquebec.com/industrie-fabrication-et-logistique/laval/prometic-bioproduction-inc-7","1","0","0%","5"
"https://registreduquebec.com/entreprise/saint-georges/fortec-robotique-inc","1","0","0%","5"
"https://registreduquebec.com/agriculture-et-environnement/alma/ferme-eloise-inc","1","1","100%","7"
"https://registreduquebec.com/sports-et-loisirs/val-d-or/vdski","1","0","0%","9"
"https://registreduquebec.com/entreprise/mirabel/attaches-creatives-omni-grip","1","0","0%","3"
"https://registreduquebec.com/entreprise/gestion-henri-beaulieu-inc","1","0","0%","2"
"https://registreduquebec.com/entreprise/saint-lin-laurentides/equipement-sh-inc-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/laval/energie-solaire-dc-inc-2","1","0","0%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/cp-j8v-0c6/les-etoiles-dargent-de-cantley-2","1","0","0%","6"
"https://registreduquebec.com/en/entreprise/montreal/acupop-montreal-2","1","0","0%","3"
"https://registreduquebec.com/technologie/repentigny/exp-etoiles-dor-inc","1","1","100%","5"
"https://registreduquebec.com/ecole-publique-primaire-et-pre-scolaire/laval/ecole-des-cedres-6","1","0","0%","4"
"https://registreduquebec.com/construction-et-renovation/saint-constant/les-entreprises-michel-chaine-inc","1","0","0%","7"
"https://registreduquebec.com/technologie/quebec/fondation-copaci","1","0","0%","9"
"https://registreduquebec.com/entreprise/saguenay/dr-marie-helene-st-hilaire-psychologue-2","1","1","100%","8"
"https://registreduquebec.com/entreprise/even-mo-inc-2","1","1","100%","2"
"https://registreduquebec.com/entreprise/montreal/les-vins-dupre-inc-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/laval/restaurant-poke-monster-5","1","0","0%","8"
"https://registreduquebec.com/en/professional-services/montreal/aae-consulting","1","0","0%","10"
"https://registreduquebec.com/en/technology/montreal/solutions-strat-bloom-inc-2","1","0","0%","5"
"https://registreduquebec.com/services-professionnels/saint-augustin-de-desmaures/importation-eno-friul","1","0","0%","6"
"https://registreduquebec.com/entreprise/havre-aux-maisons/pecheries-jacky-arseneau-inc","1","0","0%","2"
"https://registreduquebec.com/en/business/montreal/prada-canada-corp","1","0","0%","7"
"https://registreduquebec.com/en/business/lachute/les-habitations-kl-mainville-inc","1","0","0%","3"
"https://registreduquebec.com/industrie-fabrication-et-logistique/chateauguay/kilo-systeme-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/vancouver-bc/meta-live-inc","1","1","100%","1"
"https://registreduquebec.com/entreprise/mont-tremblant/gestion-mahd","1","0","0%","4"
"https://registreduquebec.com/commerce-de-detail/laval/foyers-depot-inc","1","0","0%","10"
"https://registreduquebec.com/finance-assurance-et-juridique/brossard/le-coin-du-soccer","1","0","0%","7"
"https://registreduquebec.com/finance-assurance-et-juridique/cp-47113/gestion-serge-vallee-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/quebec/deneigement-bo-fort-quebec-inc","1","0","0%","9"
"https://registreduquebec.com/transport-et-logistique/quebec/transport-jnov-inc","1","1","100%","2"
"https://registreduquebec.com/en/professional-services/laval/le-centre-de-reparations-hydrauliques-uptown-ltee","1","0","0%","2"
"https://registreduquebec.com/entreprise/levis/bkrazy-inc-2","1","1","100%","4"
"https://registreduquebec.com/activites-professionnelles/longueuil/brenda-bergeron-md-inc","1","0","0%","8"
"https://registreduquebec.com/en/entreprise/saint-hyacinthe/rcs-reseau-conseil-des-sages-monteregie","1","0","0%","4"
"https://registreduquebec.com/en/public-and-community-organizations/sainte-marie-madeleine/cimetiere-evangelique-de-la-monteregie","1","0","0%","6"
"https://registreduquebec.com/en/business/montreal/lm-bain-2","1","0","0%","2"
"https://registreduquebec.com/services-professionnels/mirabel/gestion-jb-4","1","0","0%","9"
"https://registreduquebec.com/entreprise/association-des-emballeurs-de-pommes-du-quebec","1","0","0%","6"
"https://registreduquebec.com/entreprise/cindy-belleau-courtier-immobilier-inc-3","1","0","0%","8"
"https://registreduquebec.com/entreprise/bourgeois-emerick-2280278617-1","1","1","100%","3"
"https://registreduquebec.com/en/education-and-training/montreal/la-maison-de-leducation-librairie-inc","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/rigaud/rp-laser-inc","1","0","0%","3"
"https://registreduquebec.com/technologie/laval/securite-pro-shield-2","1","1","100%","7"
"https://registreduquebec.com/sports-et-loisirs/montreal/jass-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/repentigny/agence-de-voyages-robillard-inc","1","0","0%","9"
"https://registreduquebec.com/en/business/rouyn-noranda/mv-deneigement-2","1","0","0%","5"
"https://registreduquebec.com/technologie/longueuil/massagexquis-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/saguenay/la-compagnie-de-gestion-louis-lafrance","1","1","100%","6"
"https://registreduquebec.com/entreprise/sept-iles/marie-josee-desrosiers-notaire-inc-2","1","0","0%","4"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/reseau-quebecois-sur-lintegration-continentale-4","1","0","0%","10"
"https://registreduquebec.com/education-et-formation/montreal/ecole-de-conduite-3d-vr","1","0","0%","3"
"https://registreduquebec.com/en/business/montreal/valves-gemu-canada-inc","1","0","0%","9"
"https://registreduquebec.com/services-professionnels/brossard/le-groupe-conseil-genipur-inc","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/salaberry-de-valleyfield/meubles-larry-sinray-ltee","1","0","0%","7"
"https://registreduquebec.com/entreprise/quebec/josee-anne-gagnon-md-inc","1","1","100%","2"
"https://registreduquebec.com/arts-medias-et-divertissement/montreal/icone-internationale-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/mont-laurier/deneigement-pascal-touchette-inc","1","3","300%","2"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/jg-faucher-1991-inc","1","0","0%","8"
